DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	064
DATA	2022-08-29T233000_smart3-00557.ghg	2022-08-30	00:00:00	242	0	18000	18000	-0.0396607	0	NaN	-10.1982	0	NaN	11.2409	0	NaN	4.03491	0	NaN	0.256499	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.05003e-13	7.57694e-15	NaN	NaN	16.8894	418.726	431.772	0.2	0	1218.73	30.2151	31.1564	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	302.362	301.911	101245	1.15495	1022.64	0.0247922	0.0166211	0.0219615	3059.94	3939.35	0.0190152	77.6762	879.414	297.58	0.672218	0.40999	0.185368	0.808907	-5.63007e-15	6.21708e-18	0.808907	3.05655	239.143	31.3793	13.2476	NaN	0.18531	0.199904	55.1247	0.0386941	-0.907243	0.0465952	1	4.23903	2	4	7	13	27	101	-0.0391251	1.01369	-9.30316	1.02625	11.1709	1.11259	3.9642	1.11259	0.254904	1.11259	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001199	899999999	899999999	89999	89999	89	89	3	5	1	22	40	37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.255401	0.0915176	0.0528889	0.00936609	0.0046754	45.6953	NaN	NaN	-0.00787676	0.0039642	0.254904	NaN	NaN	12.77	418.724	30.2149	24.353	98.4007	207
DATA	2022-08-30T000000_smart3-00557.ghg	2022-08-30	00:30:00	242.0208	0	18000	18000	-0.0495561	0	NaN	-8.57333	0	NaN	20.8448	1	NaN	-0.343288	2	NaN	0.475571	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.93874e-11	2.89925e-12	NaN	NaN	16.9175	419.25	432.6	0	1	1245.28	30.8604	31.8431	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	302.3	301.746	101232	1.15514	1023.01	0.024782	0.030817	0.0224399	3124.88	3901.96	0.0194261	80.0851	777.072	297.931	0.688125	0.51176	0.177317	0.875703	-3.32881e-15	2.3282e-15	0.875703	3.34734	231.796	36.6382	11.6823	NaN	0.207124	0.213399	91.5643	0.0232951	-0.411293	0.0350272	0	36.7993	-5.58444	12.632	31.4555	47.9716	67.2809	100.799	-0.0489255	1.01289	-7.17685	1.0247	19.4461	1.10633	-0.122888	1.10633	0.443658	1.10633	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000199	800011199	899999999	899999999	89999	89999	89	89	3	3	0	24	35	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.282772	0.0839112	0.0601157	0.00655348	0.0178065	101.008	NaN	NaN	-0.00607325	-0.000122888	0.443658	NaN	NaN	12.759	419.25	30.8604	24.7038	98.334	191
DATA	2022-08-30T003000_smart3-00557.ghg	2022-08-30	01:00:00	242.0416	0	18000	18000	-0.0698143	0	NaN	-9.42344	0	NaN	3.92857	0	NaN	3.99272	0	NaN	0.0896162	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.50286e-11	1.91022e-12	NaN	NaN	16.7073	413.874	427.374	0.1	0	1275.13	31.5876	32.6179	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	302.209	301.592	101220	1.15528	1023.43	0.0247721	0.00580713	0.0229778	3198.16	3867.25	0.0198894	82.6984	669.096	298.32	0.742847	0.536078	0.242279	0.947576	1.03854e-14	1.49806e-15	0.947576	2.87172	233.847	35.8162	14.8141	NaN	0.245827	0.241493	139.278	0.0153147	-2.39869	0.0324218	0	38.6686	-5.86811	13.2737	33.0534	50.4084	70.6986	105.919	-0.0689503	1.01253	-8.98135	1.02427	4.78012	1.10493	3.97958	1.10493	0.109041	1.10493	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001199	899999999	899999999	89999	89999	89	89	5	6	2	24	37	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.295298	0.112872	0.0748146	0.00609965	0.00264975	54.1721	NaN	NaN	-0.00759623	0.00397958	0.109041	NaN	NaN	12.75	413.875	31.5875	25.0925	98.2615	205
DATA	2022-08-30T010000_smart3-00557.ghg	2022-08-30	01:30:00	242.0624	0	18000	18000	-0.042286	1	NaN	-11.0888	1	NaN	6.68715	1	NaN	5.66144	1	NaN	0.152533	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.57529e-11	3.52676e-12	NaN	NaN	16.7895	415.8	429.568	0.3	0	1294.18	32.051	33.1123	0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	302.063	301.52	101223	1.15538	1023.7	0.0247654	0.00988411	0.0233212	3245.18	3851.21	0.0201848	84.264	606.027	298.565	0.200997	0.18233	0.098282	0.288623	-5.56637e-15	2.72508e-15	0.288623	1.64468	226.087	42.2121	19.9086	NaN	0.191309	0.115858	55.7922	0.0382312	-1.65822	0.0490063	1	0.503893	1	1	1	2	7	NaN	-0.0414888	1.01921	-10.4081	1.02853	7.40849	1.11183	5.5045	1.11183	0.168986	1.11183	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001199	899999999	899999999	89999	89999	89	89	2	1	0	13	44	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.143596	0.0532144	0.0349051	0.0152456	0.00908634	26.97	NaN	NaN	-0.00879984	0.0055045	0.168986	NaN	NaN	12.7324	415.797	32.051	25.3379	98.2148	208
DATA	2022-08-30T013000_smart3-00557.ghg	2022-08-30	02:00:00	242.0833	0	18000	18000	-0.0214621	1	NaN	-0.002252	2	NaN	-1.89134	2	NaN	0.109489	2	NaN	-0.0431362	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.76363e-11	6.76604e-12	NaN	NaN	16.8789	417.822	431.75	0.2	0	1303.15	32.2583	33.3336	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	301.852	301.406	101231	1.15582	1023.82	0.0247542	-0.00279523	0.0234827	3266.42	3825.69	0.020317	85.3812	559.269	298.675	-0.114998	0.0888155	0.0560222	0.155728	-1.01424e-14	5.19208e-15	0.155728	1.19745	114.474	142.32	21.0845	NaN	0.136267	0.0665441	99287.9	0.000021483	0.00119069	0.0000139658	1	0.302586	1	1	1	4	NaN	NaN	-0.0208736	1.0282	-0.110884	1.02974	-1.66031	1.10218	0.115791	1.10218	-0.0378671	1.10218	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	801001099	899999999	899999999	89999	89999	89	89	3	11	1	8	16	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.062695	0.0520982	0.0182949	0.0191115	0.0123317	37.1219	NaN	NaN	-0.0000937041	0.000115791	-0.0378671	NaN	NaN	12.73	417.822	32.2583	25.4476	98.1809	019
DATA	2022-08-30T020000_smart3-00557.ghg	2022-08-30	02:30:00	242.1041	0	18000	18000	-0.00643908	1	NaN	-5.1134	0	NaN	7.77941	1	NaN	2.65594	0	NaN	0.177428	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9158e-11	6.07569e-12	NaN	NaN	16.8638	417.547	431.371	0	1	1294.36	32.0483	33.1095	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	301.756	301.413	101210	1.15564	1023.69	0.0247599	0.0114974	0.0233244	3244.48	3827.33	0.0201831	84.7714	582.85	298.562	-0.0315547	0.100618	0.051202	0.117223	-4.66351e-15	4.69396e-15	0.117223	1.09666	153.551	107.412	25.8993	NaN	0.0746449	0.0323572	7.18622	0.296818	-0.657299	0.057905	1	0.360697	1	1	1	3	21	NaN	-0.00623313	1.03304	-4.45453	1.05249	6.94567	1.20131	2.3505	1.20131	0.158413	1.20131	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001199	899999999	899999999	89999	89999	89	89	11	8	0	5	25	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.0204229	0.0339241	0.0103674	0.0236098	0.0201896	107.42	NaN	NaN	-0.00376538	0.0023505	0.158413	NaN	NaN	12.73	417.548	32.0484	25.3339	98.198	099
DATA	2022-08-30T023000_smart3-00557.ghg	2022-08-30	03:00:00	242.1249	0	18000	18000	-0.0295505	1	NaN	-8.4004	1	NaN	3.31857	1	NaN	3.71885	1	NaN	0.0756744	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.03518e-11	-5.4144e-12	NaN	NaN	16.8416	416.9	430.72	0.3	0	1296.16	32.0854	33.149	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	301.724	301.228	101171	1.15589	1023.71	0.0247542	0.0049037	0.0233568	3246.99	3786.36	0.0202067	85.755	539.367	298.575	0.222205	0.181952	0.0885133	0.300526	1.4862e-14	-4.17726e-15	0.300526	1.83524	218.33	39.3123	17.1292	NaN	0.159891	0.118527	42.9796	0.0496282	-2.53133	0.0443998	1	0.796288	1	1	1	3	6	26	-0.0289984	1.01904	-7.97905	1.02936	4.07769	1.11623	3.65891	1.11623	0.0929848	1.11623	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001099	899999999	899999999	89999	89999	89	89	16	36	3	9	39	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.180618	0.0336864	0.0227496	0.0190065	0.00855483	44.106	NaN	NaN	-0.00674304	0.00365891	0.0929848	NaN	NaN	12.719	416.9	32.0854	25.3472	98.1502	081
DATA	2022-08-30T030000_smart3-00557.ghg	2022-08-30	03:30:00	242.1458	0	18000	18000	-0.0381665	1	NaN	-8.49715	1	NaN	9.04229	1	NaN	5.04784	1	NaN	0.206163	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.75189e-10	-1.33698e-11	NaN	NaN	16.9246	418.955	432.792	0.3	0	1291.62	31.9731	33.0291	0.3	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	301.561	301.071	101118	1.15594	1023.64	0.0247542	0.0133593	0.023275	3233.92	3751.72	0.0201351	86.1983	517.802	298.507	0.202721	0.150348	0.0798744	0.264726	2.51926e-14	-1.03512e-14	0.264726	1.85901	234.215	36.5625	17.5612	NaN	0.181708	0.123265	62.3399	0.0342157	-0.939712	0.0395199	1	0.47091	1	1	1	2	7	NaN	-0.0374186	1.01999	-7.75249	1.02852	9.10023	1.11034	4.83198	1.11034	0.207484	1.11034	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	2	7	1	9	15	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.182284	0.0377082	0.0265381	0.0152537	0.00844815	50.66	NaN	NaN	-0.00655175	0.00483198	0.207484	NaN	NaN	12.71	418.951	31.973	25.2793	98.12	225
DATA	2022-08-30T033000_smart3-00557.ghg	2022-08-30	04:00:00	242.1666	0	18000	18000	-0.0178945	0	NaN	-4.18896	0	NaN	-0.325658	2	NaN	2.00602	0	NaN	-0.00742391	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.12251e-10	-8.53919e-12	NaN	NaN	17.0312	421.471	435.432	0.2	0	1295.6	32.0624	33.1245	0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	301.446	300.927	101099	1.15624	1023.69	0.0247471	-0.000481069	0.0233468	3242.35	3720.36	0.0201921	87.1516	478.007	298.551	0.338534	0.198403	0.0985422	0.404573	1.24938e-14	-6.59089e-15	0.404573	2.37762	243.162	30.3732	14.0974	NaN	0.124405	0.111275	40.576	0.052568	12.863	0.0284481	1	2.41648	1	2	4	8	16	58	-0.0175945	1.01705	-4.09372	1.02872	0.316133	1.11718	1.9777	1.11718	0.00720676	1.11718	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001199	899999999	899999999	89999	89999	89	89	10	12	1	21	29	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.162799	0.0378152	0.0219368	0.0122014	0.013081	24.3536	NaN	NaN	-0.00345862	0.0019777	0.00720676	NaN	NaN	12.6659	421.469	32.0624	25.3232	98.072	213
