DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	064
DATA	2022-09-03T233000_smart3-00557.ghg	2022-09-04	00:00:00	247	0	18000	18000	0.0410622	0	NaN	-1.41503	1	NaN	7.33622	0	NaN	1.75917	1	NaN	0.16667	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.02488e-10	-6.92344e-12	NaN	NaN	17.8502	438.393	451.772	0	1	1205.84	29.6149	30.5187	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	298.014	297.407	100679	1.16616	1022.21	0.0245595	0.0108002	0.0217293	2982.42	3021.34	0.0186333	98.7116	38.9266	297.152	-0.669741	-0.59554	-0.144897	0.907864	-7.56638e-15	-5.74158e-15	0.907864	3.92769	43.7893	221.644	-9.1838	NaN	0.187648	0.209078	410.785	0.00519249	-0.192883	0.00632598	1	5.47145	2	5	9	16	31	108	0.0405675	1.0122	-0.968213	1.02308	6.66775	1.09944	1.59839	1.09944	0.151483	1.09944	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800010099	899999999	899999999	89999	89999	89	89	11	10	0	23	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73	0.152794	0.171326	0.094037	0.00246278	0.00153671	10.2959	NaN	NaN	-0.000812222	0.00159839	0.151483	NaN	NaN	12.56	438.393	29.6149	23.9256	73.0563	007
DATA	2022-09-04T000000_smart3-00557.ghg	2022-09-04	00:30:00	247.0208	0	18000	18000	0.0416296	0	NaN	-1.02956	0	NaN	3.33532	1	NaN	1.09415	0	NaN	0.0757734	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.89491e-11	-6.0209e-12	NaN	NaN	17.7155	435.196	448.405	0.3	0	1199.15	29.4581	30.3522	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.955	297.394	100649	1.16592	1022.12	0.0245659	0.00491011	0.0216086	2965.73	3019.06	0.0185335	98.2335	53.3329	297.059	-0.681699	-0.598088	-0.1026	0.912661	-1.84093e-14	-5.02099e-15	0.912661	3.40489	43.9848	221.262	-6.45478	NaN	0.188958	0.295312	576.359	0.00370082	-0.308685	0.00457209	1	5.48112	2	5	9	16	31	107	0.0411295	1.01216	-0.818002	1.02302	3.0844	1.0992	1.01222	1.0992	0.0700728	1.0992	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800010099	800010099	899999999	899999999	89999	89999	89	89	21	15	5	49	7	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84	0.168268	0.294145	0.12821	0.00153396	0.00257722	26.7125	NaN	NaN	-0.000686409	0.00101222	0.0700728	NaN	NaN	12.56	435.197	29.4581	23.8321	84.7384	157
DATA	2022-09-04T003000_smart3-00557.ghg	2022-09-04	01:00:00	247.0416	0	18000	18000	0.0308632	1	NaN	-1.1083	2	NaN	12.2349	1	NaN	0.433084	1	NaN	0.27797	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.57523e-10	-1.04074e-11	NaN	NaN	17.7626	436.419	449.376	0	1	1173.56	28.8339	29.69	-0.5	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.965	297.44	100650	1.16603	1021.75	0.0245696	0.0180125	0.0211476	2902.9	3027.38	0.0181364	95.8883	124.476	296.703	-0.637328	-0.61107	-0.0886641	0.887386	2.66284e-15	-8.86826e-15	0.887386	3.81764	39.4711	223.795	-5.73433	NaN	0.162692	0.292923	341.696	0.00624239	-0.0905853	0.00571789	1	6.64534	3	6	11	20	38	132	0.0304912	1.0122	-0.390202	1.02293	10.9626	1.09861	0.334335	1.09861	0.249065	1.09861	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	5	21	0	17	6	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.194165	0.267035	0.124646	0.00133258	0.0027687	31.7692	NaN	NaN	-0.000327518	0.000334335	0.249065	NaN	NaN	12.56	436.419	28.8339	23.4766	95.2777	083
DATA	2022-09-04T010000_smart3-00557.ghg	2022-09-04	01:30:00	247.0624	0	18000	18000	0.0481814	0	NaN	10.4616	1	NaN	-110.572	1	NaN	-42.6316	1	NaN	-2.51161	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.22313e-10	7.97883e-12	NaN	NaN	19.6457	482.434	498.11	0	1	1281.55	31.4706	32.4932	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.881	297.227	100630	1.16546	1023.26	0.0245567	-0.162752	0.0230935	3167.74	2988.95	0.0198149	100	0	298.16	-0.643415	-0.636653	-0.0720283	0.908018	-9.76769e-15	6.22593e-15	0.908018	3.07645	39.3862	224.697	-4.54976	NaN	0.203325	0.269129	-70.6823	-0.0301773	-0.0946141	-0.0431446	0	26.0453	-3.95247	8.9405	22.2631	33.9527	47.6191	71.3421	0.0474663	1.01506	3.91414	1.02379	-99.7003	1.09083	-38.5022	1.09083	-2.26467	1.09083	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	10	13	1	13	9	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61	0.193165	0.207632	0.137462	0.00528171	1.64837	5904.48	NaN	NaN	0.00328212	-0.0385022	-2.26467	NaN	NaN	12.56	482.421	31.4696	24.9058	62.9329	149
DATA	2022-09-04T013000_smart3-00557.ghg	2022-09-04	02:00:00	247.0833	0	18000	18000	0.0207953	1	NaN	1.80578	1	NaN	2.21291	1	NaN	-0.598503	1	NaN	0.050267	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.14299e-11	-2.68621e-12	NaN	NaN	20.5753	505.277	522.391	0	0	1334.05	32.7609	33.8705	-0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.964	297.249	100634	1.16485	1023.99	0.0245575	0.0032573	0.0240396	3297.76	2992.82	0.0206375	100	0	298.836	-0.421877	-0.630146	-0.119426	0.767677	-2.23543e-15	-2.01357e-15	0.767677	2.51627	29.6555	236.198	-8.94975	NaN	0.133613	0.171009	-116.232	-0.0183513	0.816019	-0.0113306	1	7.62648	3	6	12	20	38	120	0.0204618	1.0163	1.89039	1.02431	1.68874	1.09033	-0.668325	1.09033	0.0383602	1.09033	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	7	6	0	9	12	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51	0.114939	0.14083	0.0862488	0.00252222	0.00135895	14.2475	NaN	NaN	0.00158484	-0.000668325	0.0383602	NaN	NaN	12.56	505.277	32.7609	25.6084	51.8374	039
DATA	2022-09-04T020000_smart3-00557.ghg	2022-09-04	02:30:00	247.1041	0	18000	18000	0.023731	0	NaN	1.26617	2	NaN	5.35536	0	NaN	0.457644	1	NaN	0.121666	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.36733e-10	-1.53187e-11	NaN	NaN	20.6096	506.372	523.526	0	1	1333.62	32.7668	33.8768	-0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	298.076	297.395	100634	1.16427	1024	0.0245697	0.00788394	0.0240319	3298.32	3019.16	0.0206412	100	0	298.839	-0.548805	-0.520055	-0.0791661	0.760205	-7.14318e-15	-1.14866e-14	0.760205	2.66711	39.9438	223.459	-5.97749	NaN	0.142768	0.176778	-202.233	-0.0105472	0.23643	-0.00743889	1	6.66674	3	6	11	18	35	112	0.0233486	1.01638	1.54282	1.02434	4.55847	1.09032	0.295714	1.09032	0.103562	1.09032	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	8	11	2	5	4	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53	0.149964	0.128387	0.0752054	0.00934562	0.00104754	12.3208	NaN	NaN	0.00129409	0.000295714	0.103562	NaN	NaN	12.56	506.372	32.7668	25.6113	53.2748	039
DATA	2022-09-04T023000_smart3-00557.ghg	2022-09-04	03:00:00	247.1249	0	18000	18000	-0.00504739	2	NaN	-6.70965	2	NaN	14.568	2	NaN	2.44207	2	NaN	0.331043	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.50718e-10	9.79413e-12	NaN	NaN	20.6037	506.757	524.013	0	1	1338.89	32.9306	34.0519	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	298.256	297.644	100613	1.16298	1024.1	0.0245954	0.0214516	0.0241268	3314.13	3064.55	0.0207457	100	0	298.919	-0.0929785	-0.335106	0.0141183	0.348052	4.2388e-14	7.3151e-15	0.348052	2.22917	18.3908	254.493	2.32477	NaN	0.0658791	0.228689	3.74924	0.568915	-0.460575	0.0855139	1	4.78001	2	4	9	17	38	169	-0.00488484	1.03328	-5.59035	1.06572	11.988	1.26822	2.10079	1.26822	0.272415	1.26822	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001199	899999999	899999999	89999	89999	89	89	2	16	2	19	29	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53	0.0766547	0.318492	0.0622304	0.00460226	0.0012191	14.9158	NaN	NaN	-0.00469379	0.00210079	0.272415	NaN	NaN	12.56	506.757	32.9306	25.6919	53.3019	208
DATA	2022-09-04T030000_smart3-00557.ghg	2022-09-04	03:30:00	247.1458	0	18000	18000	0.0146903	1	NaN	-1.18698	1	NaN	2.4011	1	NaN	0.226004	1	NaN	0.0545653	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.9638e-12	-2.57951e-13	NaN	NaN	20.6036	506.932	524.226	0	1	1340.82	32.9895	34.1149	-0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	298.275	297.696	100595	1.16254	1024.14	0.024604	0.00353583	0.0241615	3319.47	3074.1	0.0207833	100	0	298.947	-0.398082	-0.405841	-0.0388316	0.569811	-4.76821e-14	-1.92384e-16	0.569811	3.09835	36.3362	225.553	-3.90763	NaN	0.112412	0.20242	105.279	0.0202605	-0.494349	0.00886878	1	5.68134	3	5	10	17	35	124	0.0144832	1.0143	-1.02346	1.02474	2.28396	1.10311	0.242348	1.10311	0.0519032	1.10311	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800101099	899999999	899999999	89999	89999	89	89	9	18	1	14	31	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53	0.1545	0.173277	0.0770626	0.00272385	0.00235107	13.2651	NaN	NaN	-0.000859607	0.000242348	0.0519032	NaN	NaN	12.56	506.932	32.9895	25.719	53.1224	159
DATA	2022-09-04T033000_smart3-00557.ghg	2022-09-04	04:00:00	247.1666	0	18000	18000	0.0404918	0	NaN	-1.17891	0	NaN	-7.03594	2	NaN	-0.369608	1	NaN	-0.159889	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.81688e-11	1.17765e-12	NaN	NaN	20.5607	505.799	522.944	-0.1	0	1332.68	32.7845	33.8957	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	298.235	297.67	100602	1.16281	1024.02	0.0246003	-0.0103608	0.024015	3299.05	3069.37	0.0206525	100	0	298.843	-0.736448	-0.542405	-0.10509	0.920654	3.353e-15	8.83669e-16	0.920654	3.33933	47.1441	216.372	-6.55444	NaN	0.186607	0.268634	484.913	0.00439873	0.167555	0.00530557	1	5.6666	3	5	9	17	32	111	0.0400019	1.01225	-1.55144	1.02332	-6.00599	1.1006	-0.200197	1.1006	-0.136483	1.1006	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	3	11	0	26	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54	0.188863	0.230573	0.117832	0.00238338	0.000887897	66.7238	NaN	NaN	-0.00130292	-0.000200197	-0.136483	NaN	NaN	12.56	505.799	32.7845	25.6148	54.161	219
