DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	064
DATA	2022-12-07T233000_smart3-00557.ghg	2022-12-08	00:00:00	342	0	18000	18000	-0.00313889	1	NaN	0.667946	1	NaN	-0.0422382	2	NaN	-0.50958	2	NaN	-0.000946144	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.58205e-11	6.53928e-13	NaN	NaN	20.567	471.021	475.106	0	0	375.464	8.59881	8.67339	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.597	282.749	102646	1.26062	1009.99	0.0229018	-0.0000613101	0.00676586	882.869	1191.82	0.00536711	74.0773	308.952	278.327	-0.229772	0.0252628	0.00344296	0.231183	-5.34071e-15	1.74165e-15	0.231183	0.713099	97.1656	173.726	0.853326	NaN	0.0498995	0.0278051	-16.5254	-0.129074	-15.8138	-0.0105135	1	5.27703	2	4	8	12	21	56	-0.00303266	1.03503	0.64255	1.03611	-0.0662342	1.10177	-0.496741	1.10177	-0.00148366	1.10177	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	0	5	1	2	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0498949	0.0044458	0.00126943	0.0117249	0.0163187	59.216	NaN	NaN	0.000504672	-0.000496741	-0.00148366	NaN	NaN	10.9886	471.02	8.59882	5.10795	94.8089	101
DATA	2022-12-08T000000_smart3-00557.ghg	2022-12-08	00:30:00	342.0208	0	18000	18000	-0.0389941	1	NaN	20.932	1	NaN	-48.0295	1	NaN	-5.65268	1	NaN	-1.07601	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.18717e-11	-6.00076e-13	NaN	NaN	20.5704	471.419	475.641	0.3	0	387.297	8.87582	8.95531	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.644	282.881	102624	1.25963	1010.14	0.0229174	-0.0697253	0.00697909	911.118	1202.42	0.00554059	75.7735	291.306	278.78	-0.0109458	0.0118841	0.0256812	0.0303409	7.32008e-15	-1.5494e-15	0.0303409	0.612718	116.694	132.647	57.8248	NaN	0.175946	0.033967	-23.1144	-0.0922803	-0.435816	-0.0934993	1	0.00196275	NaN	NaN	NaN	NaN	NaN	NaN	-0.0340319	1.14581	16.4728	1.11356	-40.4798	1.20081	-5.2811	1.20081	-0.906869	1.20081	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	6	1	6	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0088645	0.0345458	0.0245236	0.0226374	0.00609265	98.9568	NaN	NaN	0.0129462	-0.0052811	-0.906869	NaN	NaN	10.9795	471.419	8.87579	5.55959	94.7731	118
DATA	2022-12-08T003000_smart3-00557.ghg	2022-12-08	01:00:00	342.0416	0	18000	18000	-0.0161409	1	NaN	-12.6248	1	NaN	23.6138	1	NaN	3.60098	1	NaN	0.529035	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.38396e-10	4.45866e-12	NaN	NaN	20.4845	469.567	473.727	0.1	0	383.117	8.78218	8.85999	0.5	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.777	282.911	102610	1.25937	1010.09	0.022923	0.0342814	0.00690376	901.379	1204.83	0.00548194	74.8135	303.456	278.625	0.142535	0.0395011	0.0423923	0.153863	-2.28405e-15	1.16379e-14	0.153863	1.05629	235.825	15.4897	15.993	NaN	0.113211	0.0425286	10.2082	0.20895	-0.534637	0.0876646	1	0.283327	1	1	1	4	NaN	NaN	-0.0156995	1.02811	-10.9187	1.04428	20.498	1.17115	3.47618	1.17115	0.45923	1.17115	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	801100099	899999999	899999999	89999	89999	89	89	7	10	2	1	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0621188	0.0136748	0.00926368	0.0559145	0.0164423	190.361	NaN	NaN	-0.0085834	0.00347618	0.45923	NaN	NaN	10.97	469.566	8.78225	5.40059	94.7678	061
DATA	2022-12-08T010000_smart3-00557.ghg	2022-12-08	01:30:00	342.0624	0	18000	18000	-0.0066602	0	NaN	-3.7666	0	NaN	3.6067	0	NaN	-0.00230508	0	NaN	0.0808095	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.63474e-11	8.33917e-13	NaN	NaN	20.0079	458.856	462.676	0	1	359.996	8.25606	8.32479	0.5	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	282.164	282.991	102591	1.25902	1009.8	0.0229338	0.00523645	0.00648712	847.222	1211.34	0.0051525	69.9406	364.123	277.736	0.467048	-0.0280671	0.0869168	0.475895	1.11937e-14	2.31646e-15	0.475895	1.17686	270.72	356.561	10.5235	NaN	0.0727322	0.0327331	9.07076	0.235151	-1.04434	0.0407337	1	7.56691	3	7	15	28	63	287	-0.0065157	1.02218	-3.4334	1.0432	3.17426	1.17984	0.144147	1.17984	0.0711206	1.17984	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000199	800001199	899999999	899999999	89999	89999	89	89	6	9	0	4	2	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0328928	0.0221922	0.0103811	0.0251185	0.00567333	20.6588	NaN	NaN	-0.00270057	0.000144147	0.0711206	NaN	NaN	10.9662	458.856	8.25601	4.51916	94.8547	002
DATA	2022-12-08T013000_smart3-00557.ghg	2022-12-08	02:00:00	342.0833	0	18000	18000	-0.0175918	1	NaN	-17.6922	1	NaN	16.0479	1	NaN	1.41004	2	NaN	0.359461	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.75781e-10	-6.92992e-12	NaN	NaN	20.1342	461.278	465.236	0	1	371.303	8.50662	8.57961	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.775	282.703	102592	1.2602	1009.93	0.0229102	0.0232931	0.00669087	872.943	1188.15	0.00530938	73.4707	315.209	278.164	0.290382	-0.0355715	0.0650372	0.299695	5.47719e-15	-1.86638e-14	0.299695	1.15569	258.218	353.016	12.5336	NaN	0.11815	0.0776909	8.2786	0.257652	-1.10246	0.117656	1	1.15229	1	1	2	4	8	30	-0.0171663	1.02478	-16.1322	1.04601	14.0908	1.18705	1.88218	1.18705	0.315624	1.18705	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	5	6	0	8	18	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.124108	0.0198629	0.0114107	0.180884	0.00682053	109.161	NaN	NaN	-0.0126754	0.00188218	0.315624	NaN	NaN	10.96	461.278	8.50649	4.94345	94.7791	065
DATA	2022-12-08T020000_smart3-00557.ghg	2022-12-08	02:30:00	342.1041	0	18000	18000	-0.00579822	1	NaN	-6.44732	1	NaN	4.68515	0	NaN	0.817881	1	NaN	0.104943	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.83389e-10	-3.44177e-12	NaN	NaN	20.0659	459.906	463.91	0	1	376.589	8.63132	8.70647	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.777	282.698	102547	1.25962	1010	0.0229197	0.00680031	0.00678613	885.352	1187.68	0.00538746	74.5446	302.33	278.367	0.360386	-0.0615426	0.0693882	0.37213	3.06878e-14	-9.13932e-15	0.37213	1.44258	267.744	350.309	10.7464	NaN	0.0678466	0.0687597	4.30042	0.495998	-1.37612	0.0746948	1	5.24466	2	5	10	19	43	191	-0.00561766	1.03214	-5.8479	1.06361	3.92422	1.2604	0.896001	1.2604	0.087899	1.2604	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800001199	899999999	899999999	89999	89999	89	89	0	6	2	11	9	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.101823	0.0238443	0.011852	0.18186	0.0253165	80.038	NaN	NaN	-0.00459662	0.000896001	0.087899	NaN	NaN	10.9386	459.904	8.63121	5.14737	94.7512	248
DATA	2022-12-08T023000_smart3-00557.ghg	2022-12-08	03:00:00	342.1249	0	18000	18000	-0.0163083	0	NaN	-8.47886	0	NaN	9.04061	1	NaN	1.55955	1	NaN	0.20259	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.50867e-11	-6.5519e-13	NaN	NaN	19.729	453.081	456.947	0	1	368.409	8.4606	8.53279	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	282.358	283.152	102508	1.2572	1009.92	0.0229652	0.0131278	0.00663873	867.515	1224.49	0.00528056	70.8473	356.97	278.075	0.602329	-0.255658	0.0730781	0.658408	5.5347e-15	-1.77843e-15	0.658408	2.08993	288.543	337.001	6.37251	NaN	0.113894	0.0841376	15.4649	0.137925	-0.937864	0.0586334	1	6.24891	3	6	12	22	48	207	-0.0160231	1.0178	-7.73503	1.03495	8.14463	1.14822	1.68351	1.14822	0.182512	1.14822	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001199	800011199	899999999	899999999	89999	89999	89	89	2	11	0	34	40	31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.106701	0.0344206	0.0271534	0.0438534	0.0109984	26.3217	NaN	NaN	-0.00609217	0.00168351	0.182512	NaN	NaN	10.9295	453.08	8.46053	4.85772	94.8062	141
DATA	2022-12-08T030000_smart3-00557.ghg	2022-12-08	03:30:00	342.1458	0	18000	18000	-0.0261952	1	NaN	35.703	1	NaN	-39.7844	1	NaN	-9.53003	1	NaN	-0.891623	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.25486e-11	1.41592e-12	NaN	NaN	19.7825	454.448	458.515	0	1	386.091	8.86937	8.94874	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	282.081	283.27	102520	1.25662	1010.14	0.0229722	-0.0577771	0.00695736	909.53	1234.18	0.00553655	73.695	324.651	278.755	-0.00439514	0.0369467	0.0247992	0.0447143	-1.55759e-14	3.66731e-15	0.0447143	0.947867	152.207	96.784	33.6841	NaN	0.14438	0.0379587	-7.48283	-0.285053	-0.897413	-0.194809	1	0.0100853	1	NaN	NaN	NaN	NaN	NaN	-0.0235239	1.11356	30.7643	1.09047	-35.1606	1.17012	-9.47683	1.17012	-0.787997	1.17012	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800110099	899999999	899999999	89999	89999	89	89	1	1	0	0	0	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0186208	0.0389157	0.0183808	0.073456	0.0108053	105.182	NaN	NaN	0.0242358	-0.00947683	-0.787997	NaN	NaN	10.92	454.448	8.86932	5.53405	94.7212	038
DATA	2022-12-08T033000_smart3-00557.ghg	2022-12-08	04:00:00	342.1666	0	18000	18000	-0.00678352	1	NaN	9.80327	1	NaN	-12.8609	1	NaN	-1.37378	1	NaN	-0.288217	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.47662e-11	1.09704e-12	NaN	NaN	19.8532	455.899	460.101	0	0	397.684	9.13223	9.21639	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	282.013	283.222	102541	1.25698	1010.29	0.0229635	-0.0186765	0.00716627	936.683	1230.24	0.0057012	76.1381	293.558	279.18	0.0164235	0.0349679	0.0225194	0.044717	7.87e-14	2.75856e-15	0.044717	1.01991	146.149	64.8418	30.2384	NaN	0.0734622	0.0394523	-3.59047	-0.594073	-0.762254	-0.105083	1	0.0587292	1	2	NaN	NaN	NaN	NaN	-0.00609178	1.11355	8.35092	1.09047	-11.3041	1.17011	-1.5242	1.17011	-0.25333	1.17011	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800100099	899999999	899999999	89999	89999	89	89	0	5	1	1	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.00575771	0.0693508	0.0037961	0.0873811	0.00628818	117.156	NaN	NaN	0.006576	-0.0015242	-0.25333	NaN	NaN	10.9162	455.899	9.13217	5.95817	94.6656	134
