DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	064
DATA	2023-01-05T233000_smart3-00557.ghg	2023-01-06	00:00:00	6	0	18000	18000	-0.00577491	1	NaN	2.77152	2	NaN	3.5371	1	NaN	2.50662	1	NaN	0.0792005	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.03745e-11	-5.53702e-13	NaN	NaN	20.1472	459.183	463.059	0	1	367.266	8.37052	8.44118	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.546	282.337	102993	1.26683	1009.85	0.0227914	0.00513219	0.00661814	862.332	1159.16	0.00522416	74.3926	296.832	277.989	-0.298446	-0.0242509	0.0327391	0.301214	-1.77066e-14	-1.50763e-15	0.301214	0.945209	82.026	184.646	6.23984	NaN	0.067517	0.0191493	-9.88895	-0.215695	0.783556	-0.0320869	1	4.70446	2	4	7	10	18	46	-0.00561194	1.02904	2.87324	1.03213	3.08223	1.09714	2.11063	1.09714	0.0690154	1.09714	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000199	810100199	899999999	899999999	89999	89999	89	89	15	19	2	3	12	24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0122755	0.0195446	0.00647849	0.0620001	0.011927	15.2628	NaN	NaN	0.00224592	0.00211063	0.0690154	NaN	NaN	11.0586	459.182	8.37051	4.77244	90.6466	104
DATA	2023-01-06T000000_smart3-00557.ghg	2023-01-06	00:30:00	6.0208	0	18000	18000	-0.00454088	1	NaN	0.218657	2	NaN	-4.35818	2	NaN	1.98284	0	NaN	-0.0975654	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.46966e-11	-1.52254e-12	NaN	NaN	20.3164	462.761	466.643	-0.3	0	365.216	8.31878	8.38856	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.361	282.121	102976	1.26762	1009.82	0.0227777	-0.00632224	0.00658119	856.865	1142.45	0.00519177	75.0024	285.584	277.898	-0.540099	0.060105	0.0394822	0.544866	-3.95123e-15	-4.16887e-15	0.544866	1.4673	93.3373	173.65	4.15543	NaN	0.0598515	0.0584831	-87.3042	-0.0244318	-0.0501717	-0.00285401	1	15.4292	7	13	24	40	74	225	-0.00447764	1.01412	-0.017347	1.02333	-3.95129	1.0963	1.83864	1.0963	-0.0884566	1.0963	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	7	3	1	3	2	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0701415	0.0346223	0.0122024	0.120586	0.00831095	85.2704	NaN	NaN	-0.0000135516	0.00183864	-0.0884566	NaN	NaN	11.05	462.761	8.31874	4.67794	90.612	142
DATA	2023-01-06T003000_smart3-00557.ghg	2023-01-06	01:00:00	6.0416	0	18000	18000	-0.00300194	1	NaN	0.00230797	2	NaN	-3.45929	2	NaN	-1.04809	2	NaN	-0.0774598	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.43896e-11	1.60254e-12	NaN	NaN	20.3169	463.312	466.985	0	1	344.94	7.86608	7.92844	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.622	282.359	102943	1.26636	1009.57	0.0228042	-0.0050194	0.00621581	809.974	1160.91	0.00490839	69.7706	350.936	277.095	-0.480733	0.0365018	0.0115833	0.482256	-5.84274e-15	4.64586e-15	0.482256	1.00122	92.8754	175.658	1.37631	NaN	0.048688	0.0251397	-4451.2	-0.000479196	-0.00066718	-0.0000370776	1	16.6146	7	14	28	48	93	313	-0.0029556	1.01568	-0.178908	1.02695	-3.08857	1.11125	-0.910976	1.11125	-0.0691587	1.11125	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800111199	899999999	899999999	89999	89999	89	89	0	3	0	7	14	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0292896	0.0125761	0.00841381	0.104836	0.00967578	118.244	NaN	NaN	-0.000139937	-0.000910976	-0.0691587	NaN	NaN	11.0319	463.312	7.86604	3.8734	90.7174	185
DATA	2023-01-06T010000_smart3-00557.ghg	2023-01-06	01:30:00	6.0624	0	18000	18000	0.00311921	0	NaN	-6.05266	0	NaN	5.47035	0	NaN	1.56856	0	NaN	0.12249	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.85817e-11	4.74019e-13	NaN	NaN	20.2514	461.808	465.372	-0.2	0	335.864	7.65894	7.71806	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.541	282.344	102940	1.26649	1009.46	0.0228037	0.00793732	0.00605226	788.62	1159.75	0.00477876	67.9994	371.125	276.715	-0.610484	0.0436987	0.0281687	0.612694	2.78263e-15	1.41134e-15	0.612694	1.42555	92.1836	175.906	2.63511	NaN	0.0496273	0.026727	1.79736	1.18674	-1.10645	0.095397	1	24.675	11	23	50	97	223	1083	0.00296004	1.05377	-5.24292	1.10863	3.92329	1.44775	1.27892	1.44775	0.0878485	1.44775	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100199	899999999	899999999	89999	89999	89	89	4	6	7	9	21	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0238224	0.0182227	0.0114089	0.145615	0.0137916	64.9275	NaN	NaN	-0.00410093	0.00127892	0.0878485	NaN	NaN	11.03	461.807	7.6589	3.49677	90.7425	062
DATA	2023-01-06T013000_smart3-00557.ghg	2023-01-06	02:00:00	6.0833	0	18000	18000	0.000599484	2	NaN	-10.1248	2	NaN	22.4009	2	NaN	4.85883	2	NaN	0.501587	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.79977e-11	-6.34516e-13	NaN	NaN	20.4754	466.9	470.569	0.2	0	341.914	7.79667	7.85794	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.38	282.334	102939	1.26647	1009.53	0.022803	0.0325028	0.00616129	802.8	1158.99	0.00486495	69.2672	356.19	276.968	-0.31263	0.0630628	0.0308046	0.320411	-1.94067e-14	-1.85578e-15	0.320411	1.22261	101.318	168.596	5.51699	NaN	0.0217567	0.0431596	0.0905355	23.5598	-0.451979	0.36398	1	9.92157	4	9	17	30	59	211	0.000410501	1.46037	-5.14337	1.87569	4.5723	4.95474	1.04928	4.95474	0.10238	4.95474	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	0	3	1	0	8	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0624078	0.015912	0.0079994	0.100064	0.00337791	51.4213	NaN	NaN	-0.00402285	0.00104928	0.10238	NaN	NaN	11.03	466.9	7.79666	3.75018	90.7251	017
DATA	2023-01-06T020000_smart3-00557.ghg	2023-01-06	02:30:00	6.1041	0	18000	18000	-0.00598643	1	NaN	0.80517	2	NaN	-0.798014	2	NaN	-0.654161	1	NaN	-0.0178698	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.33366e-10	2.19809e-12	NaN	NaN	20.4423	466.255	469.866	0.1	0	336.923	7.68465	7.74416	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.644	282.408	102942	1.26622	1009.47	0.0228083	-0.00115797	0.00607135	791.287	1164.76	0.00479485	67.9356	373.473	276.763	-0.495624	-0.11214	-0.0019541	0.508156	-2.04357e-15	6.52402e-15	0.508156	1.1592	74.5092	192.749	-0.22033	NaN	0.0687588	0.0456985	-35.9357	-0.059356	-1.00897	-0.00916121	1	11.4838	5	10	17	28	50	139	-0.00586584	1.02056	0.741806	1.02669	-0.756251	1.09149	-0.633467	1.09149	-0.0169346	1.09149	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800010199	800011199	899999999	899999999	89999	89999	89	89	1	8	0	3	8	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0328355	0.0353975	0.023164	0.0158159	0.0012438	7.54815	NaN	NaN	0.000580343	-0.000633467	-0.0169346	NaN	NaN	11.0129	466.254	7.68455	3.5476	90.7303	125
DATA	2023-01-06T023000_smart3-00557.ghg	2023-01-06	03:00:00	6.1249	0	18000	18000	-0.0180169	0	NaN	0.135671	2	NaN	0.89784	0	NaN	-1.12343	1	NaN	0.0201028	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.51891e-11	-1.0832e-12	NaN	NaN	20.48	466.942	470.593	-0.1	0	340.302	7.75887	7.81954	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.549	282.284	102935	1.26665	1009.51	0.0227999	0.00130266	0.00613224	798.871	1155.03	0.00484129	69.1645	356.159	276.899	-0.714203	-0.181594	-0.113249	0.745578	1.55676e-14	-3.18307e-15	0.745578	2.14759	73.2972	194.266	-8.73668	NaN	0.119265	0.102715	-1112.9	-0.00191661	0.151108	-0.000889623	1	8.45919	4	7	14	24	47	157	-0.0177237	1.01654	0.180363	1.02442	0.811843	1.09031	-1.04604	1.09031	0.0181773	1.09031	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000199	800000199	899999999	899999999	89999	89999	89	89	1	6	0	30	6	46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0977194	0.0489024	0.0588084	0.00356509	0.000912149	1.95943	NaN	NaN	0.000141051	-0.00104604	0.0181773	NaN	NaN	11	466.942	7.75885	3.68333	90.6952	103
DATA	2023-01-06T030000_smart3-00557.ghg	2023-01-06	03:30:00	6.1458	0	18000	18000	-0.0268056	1	NaN	-1.90375	2	NaN	3.40122	0	NaN	0.12359	2	NaN	0.0761354	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.28818e-12	7.23333e-14	NaN	NaN	20.3656	463.978	467.638	0	1	343.528	7.82641	7.88814	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.389	282.028	102920	1.26759	1009.55	0.0227825	0.00493358	0.00619037	805.712	1135.25	0.00488356	70.972	329.541	277.02	-0.652984	-0.187037	-0.0148469	0.679405	4.08889e-15	2.1056e-16	0.679405	2.02995	71.8213	195.984	-1.25217	NaN	0.14542	0.0808507	143.757	0.0148375	-0.559724	0.0102301	1	5.0208	2	4	9	15	30	106	-0.0264505	1.01342	-1.67986	1.02409	3.13638	1.10176	0.17761	1.10176	0.070207	1.10176	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000199	899999999	899999999	89999	89999	89	89	8	4	0	12	9	32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0642543	0.0433635	0.0540837	0.0231401	0.00296104	3.75696	NaN	NaN	-0.0013127	0.00017761	0.070207	NaN	NaN	10.9819	463.979	7.82631	3.8042	90.6597	080
DATA	2023-01-06T033000_smart3-00557.ghg	2023-01-06	04:00:00	6.1666	0	18000	18000	-0.0113169	1	NaN	-28.1635	1	NaN	-1.41375	2	NaN	-4.84901	2	NaN	-0.0316272	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.81008e-10	3.0727e-12	NaN	NaN	20.1936	459.099	462.705	0.4	0	342.797	7.79343	7.85464	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.021	281.395	102904	1.27026	1009.52	0.0227348	-0.00204945	0.00617719	802.193	1087.58	0.00486292	73.7591	285.392	276.958	-0.82078	-0.100465	-0.0262004	0.827321	2.66563e-14	8.96363e-15	0.827321	2.37759	79.9799	186.978	-1.8148	NaN	0.0943879	0.110037	2.65691	0.802812	19.9212	0.232682	1	12.7962	6	12	26	49	112	528	-0.0108491	1.04311	-25.9628	1.08783	-0.151241	1.36725	-2.38319	1.36725	-0.00338345	1.36725	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	22	5	3	21	22	54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0908668	0.0658895	0.0633182	0.0594878	0.00353601	4.22861	NaN	NaN	-0.0202463	-0.00238319	-0.00338345	NaN	NaN	10.9729	459.099	7.79342	3.74203	90.5807	119
