DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	064
DATA	2022-12-06T233000_smart3-00557.ghg	2022-12-07	00:00:00	341	0	18000	18000	-0.000447747	1	NaN	-1.19174	0	NaN	1.63549	1	NaN	1.36636	1	NaN	0.036491	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.05986e-12	-7.77886e-14	NaN	NaN	22.2739	501.955	505.859	0	1	342.432	7.71689	7.7769	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.77	278.618	102790	1.28154	1009.43	0.0225355	0.00236462	0.00617062	793.433	898.73	0.00481502	88.2838	105.297	276.802	0.0929655	0.0382806	0.0117092	0.101218	2.17291e-15	-2.27165e-16	0.101218	0.601715	218.9	22.3805	6.64301	NaN	0.0186918	0.0120454	0.48721	4.37799	-0.728677	0.0492861	1	2.22986	1	2	4	7	14	50	-0.000393034	1.13921	-0.892374	1.27319	0.797435	2.09874	0.677403	2.09874	0.0177924	2.09874	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	0	16	0	1	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0172633	0.00531488	0.00151268	0.0101392	0.0277356	38.4937	NaN	NaN	-0.000689829	0.000677403	0.0177924	NaN	NaN	11.25	501.955	7.7169	3.5845	95.0536	119
DATA	2022-12-07T000000_smart3-00557.ghg	2022-12-07	00:30:00	341.0208	0	18000	18000	-0.000162646	2	NaN	-0.461902	2	NaN	-3.47493	1	NaN	-3.45774	1	NaN	-0.0775159	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.12494e-11	-4.94421e-13	NaN	NaN	21.8008	490.994	494.838	0	1	344.928	7.76839	7.82921	-0.5	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.643	278.392	102769	1.28229	1009.45	0.0225218	-0.00502303	0.00621559	798.566	884.681	0.00484725	90.266	86.1152	276.893	-0.0980384	0.0377867	0.00060607	0.10507	-3.89261e-15	-1.43341e-15	0.10507	0.437033	119.623	158.922	0.330498	NaN	0.0112623	0.0127865	0.274927	7.75842	0.132924	0.0316847	1	6.56109	3	6	11	20	41	152	-0.000130228	1.24893	-0.37668	1.48583	-1.12913	3.03605	-1.11715	3.03605	-0.0251878	3.03605	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800010199	899999999	899999999	89999	89999	89	89	1	3	1	1	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0206912	0.00401547	0.000866321	0.0118993	0.0352733	37.2203	NaN	NaN	-0.000291004	-0.00111715	-0.0251878	NaN	NaN	11.2462	490.994	7.76835	3.67589	94.9371	101
DATA	2022-12-07T003000_smart3-00557.ghg	2022-12-07	01:00:00	341.0416	0	18000	18000	0.000486535	1	NaN	-0.316131	1	NaN	-1.17688	1	NaN	-0.38694	1	NaN	-0.0262512	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.44426e-11	2.25441e-13	NaN	NaN	21.4141	482.16	485.817	0	1	334.262	7.52627	7.58334	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.605	278.322	102770	1.28274	1009.32	0.0225161	-0.00170108	0.00602341	773.679	880.378	0.00469575	87.8803	106.699	276.445	-0.137682	0.0601942	0.00459568	0.150336	5.58134e-15	6.74444e-16	0.150336	0.653448	117.148	156.385	1.75178	NaN	0.0194755	0.0107833	2.07713	1.0269	0.268617	0.0125376	1	9.71974	4	9	19	36	80	358	0.000459459	1.05893	-0.329922	1.11488	-0.793503	1.45542	-0.244255	1.45542	-0.0176997	1.45542	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800010099	801110099	899999999	899999999	89999	89999	89	89	0	8	4	24	3	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0159283	0.00486279	0.000775561	0.00438134	0.00924948	15.3554	NaN	NaN	-0.000254827	-0.000244255	-0.0176997	NaN	NaN	11.24	482.161	7.52629	3.22865	95.0464	197
DATA	2022-12-07T010000_smart3-00557.ghg	2022-12-07	01:30:00	341.0624	0	18000	18000	-0.000380679	1	NaN	0.120927	1	NaN	0.726645	1	NaN	-0.253149	0	NaN	0.0162087	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.24652e-11	3.51763e-13	NaN	NaN	21.3962	481.772	485.434	-0.5	0	335.025	7.54365	7.60099	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.396	278.347	102776	1.28269	1009.33	0.0225167	0.00105033	0.00603715	775.515	881.928	0.00470662	87.9341	106.413	276.478	0.035083	0.0195679	0.00521755	0.0405086	-6.79571e-15	1.04996e-15	0.0405086	0.350722	226.754	29.151	7.40033	NaN	0.0172273	0.00417518	-3.75852	-0.567511	0.166419	-0.0054219	1	1.2545	1	1	2	3	4	10	-0.000339521	1.12122	0.145606	1.09593	0.60829	1.17727	-0.227763	1.17727	0.0135687	1.17727	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800110099	899999999	899999999	89999	89999	89	89	3	3	0	14	4	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.00346949	0.00399831	0.000882553	0.0115086	0.00259988	17.3911	NaN	NaN	0.000112467	-0.000227763	0.0135687	NaN	NaN	11.2257	481.772	7.54366	3.2621	95.0303	123
DATA	2022-12-07T013000_smart3-00557.ghg	2022-12-07	02:00:00	341.0833	0	18000	18000	-0.00354664	1	NaN	-0.589256	1	NaN	-6.7173	1	NaN	0.457356	1	NaN	-0.149816	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.05611e-11	-1.4484e-12	NaN	NaN	21.4819	483.531	487.299	-0.1	0	343.574	7.73341	7.79368	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.389	278.197	102757	1.28305	1009.43	0.0225087	-0.00970811	0.0061912	794.875	872.758	0.00482536	91.0762	77.8833	276.828	-0.105059	0.0521388	0.00861508	0.117602	1.60731e-14	-4.21568e-15	0.117602	0.568738	135.278	153.606	4.20105	NaN	0.0525758	0.023351	21.9228	0.097296	0.0877222	0.00865361	1	1.05358	1	1	2	3	7	26	-0.0034401	1.03097	-0.894931	1.04346	-5.71523	1.16183	0.48625	1.16183	-0.127467	1.16183	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800110099	899999999	899999999	89999	89999	89	89	1	8	1	19	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0350281	0.0105274	0.00114661	0.00787355	0.00280729	85.7368	NaN	NaN	-0.000690984	0.00048625	-0.127467	NaN	NaN	11.2191	483.531	7.73335	3.60775	94.8375	080
DATA	2022-12-07T020000_smart3-00557.ghg	2022-12-07	02:30:00	341.1041	0	18000	18000	-0.00947822	1	NaN	-3.28985	1	NaN	-0.686136	1	NaN	0.0175354	2	NaN	-0.0152991	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.4466e-10	2.3419e-12	NaN	NaN	21.4103	481.53	485.313	0	1	346.611	7.79549	7.85674	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.238	277.934	102743	1.28406	1009.46	0.0224906	-0.000991383	0.00624593	801.145	856.903	0.00486421	93.4931	55.7581	276.939	-0.0893888	0.0370888	0.0142304	0.0978184	-3.1846e-15	6.75656e-15	0.0978184	0.579769	116.625	157.466	8.36495	NaN	0.0859154	0.0222306	17.1332	0.124495	4.79474	0.0295414	1	0.211854	1	1	2	12	NaN	NaN	-0.00916622	1.03404	-3.18888	1.04301	-0.466822	1.15426	0.190962	1.15426	-0.010409	1.15426	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800010099	800010099	899999999	899999999	89999	89999	89	89	0	0	0	12	7	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0325795	0.00887317	0.00300861	0.0192728	0.0010157	5.37175	NaN	NaN	-0.00246016	0.000190962	-0.010409	NaN	NaN	11.2	481.53	7.7955	3.72352	94.6652	003
DATA	2022-12-07T023000_smart3-00557.ghg	2022-12-07	03:00:00	341.1249	0	18000	18000	-0.00434471	1	NaN	-0.133106	2	NaN	2.66294	1	NaN	1.07775	2	NaN	0.0593693	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.60346e-11	9.11871e-13	NaN	NaN	21.493	483.202	487.032	0	1	349.764	7.86332	7.92564	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.022	277.799	102733	1.28453	1009.5	0.0224818	0.00384713	0.00630275	808.038	848.829	0.00490667	95.1945	40.7907	277.061	0.0646595	0.0453797	0.019581	0.0813854	-6.52864e-15	2.6071e-15	0.0813854	0.654796	205.351	35.0622	13.9217	NaN	0.0581579	0.0206529	131.342	0.01624	-0.0499846	0.00176499	1	0.455107	1	1	1	2	8	NaN	-0.00404188	1.07492	0.0084767	1.06336	2.33219	1.13533	0.931003	1.13533	0.0519952	1.13533	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800101099	899999999	899999999	89999	89999	89	89	6	7	0	5	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0223462	0.0167195	0.00224016	0.00943283	0.00652295	18.5782	NaN	NaN	0.000006537	0.000931003	0.0519952	NaN	NaN	11.1962	483.202	7.86332	3.84457	94.5143	187
DATA	2022-12-07T030000_smart3-00557.ghg	2022-12-07	03:30:00	341.1458	0	18000	18000	0.000666321	1	NaN	-1.28707	1	NaN	-0.435431	1	NaN	1.07126	2	NaN	-0.00970738	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.407e-11	7.21076e-13	NaN	NaN	21.8596	491.356	495.338	0	1	357.669	8.03959	8.10475	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.014	277.756	102735	1.28467	1009.59	0.0224778	-0.000629038	0.00644519	826.171	846.279	0.00501699	97.6239	20.1081	277.377	-0.152103	0.0277346	0.00421753	0.154669	-4.39622e-15	2.01604e-15	0.154669	0.756345	104.86	169.666	1.56254	NaN	0.0227743	0.0129454	0.815701	2.61493	2.95586	0.0435731	1	5.46128	2	5	10	18	38	148	0.000605932	1.09966	-1.09025	1.19678	-0.209749	1.786	0.646208	1.786	-0.00467607	1.786	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810110099	899999999	899999999	89999	89999	89	89	2	20	3	4	3	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0214762	0.00305161	0.00136296	0.0114108	0.010227	3.2924	NaN	NaN	-0.000840598	0.000646208	-0.00467607	NaN	NaN	11.19	491.356	8.03959	4.16103	94.282	239
DATA	2022-12-07T033000_smart3-00557.ghg	2022-12-07	04:00:00	341.1666	0	18000	18000	-0.00390261	1	NaN	-1.08753	1	NaN	0.745088	1	NaN	0.72335	2	NaN	0.0166101	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.84831e-11	4.64588e-13	NaN	NaN	21.6836	487.403	491.309	0	1	353.681	7.95003	8.01374	-0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	276.913	277.711	102718	1.2847	1009.54	0.022478	0.00107633	0.00637333	816.829	843.642	0.00496094	96.8217	26.8136	277.215	0.0782945	0.0448479	0.0172404	0.0918618	5.10036e-15	1.31358e-15	0.0918618	0.641724	226.344	29.8045	10.8173	NaN	0.0551158	0.0116605	13.6812	0.155908	-1.4596	0.0152138	1	0.49923	1	1	1	3	7	NaN	-0.00377009	1.03515	-1.0041	1.04541	0.676359	1.16368	0.670908	1.16368	0.0150779	1.16368	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810100199	899999999	899999999	89999	89999	89	89	0	9	2	2	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0160962	0.00543534	0.00178952	0.0144301	0.00930678	8.55197	NaN	NaN	-0.00077419	0.000670908	0.0150779	NaN	NaN	11.1757	487.403	7.95004	3.99888	94.3246	148
