DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	064
DATA	2022-12-12T233000_smart3-00557.ghg	2022-12-13	00:00:00	347	0	18000	18000	-0.027394	0	NaN	-11.3978	0	NaN	4.40143	0	NaN	-1.13701	2	NaN	0.0981759	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.49984e-11	8.55272e-13	NaN	NaN	19.5207	439.482	442.038	-0.1	0	256.86	5.78285	5.81649	0.3	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.936	278.31	102776	1.28372	1008.36	0.0225137	0.0063618	0.00462861	594.5	879.686	0.00360562	67.5808	285.187	272.774	-0.591702	-0.252031	-0.0303143	0.643855	2.7915e-14	3.32972e-15	0.643855	3.00187	63.3143	203.071	-2.69862	NaN	0.146081	0.156993	24.3063	0.0877551	-2.58957	0.0602757	1	4.02876	2	4	7	14	28	114	-0.0269585	1.01616	-10.8347	1.03095	4.19075	1.13113	-0.497351	1.13113	0.0934767	1.13113	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810110199	899999999	899999999	89999	89999	89	89	2	18	1	30	9	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.178418	0.0682062	0.067362	0.0330397	0.00375474	7.86953	NaN	NaN	-0.00837014	-0.000497351	0.0934767	NaN	NaN	10.8851	439.482	5.7828	-0.440239	96.5933	230
DATA	2022-12-13T000000_smart3-00557.ghg	2022-12-13	00:30:00	347.0208	0	18000	18000	-0.0331069	0	NaN	-3.7742	0	NaN	-1.03868	2	NaN	0.234285	2	NaN	-0.0231628	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.45249e-12	9.78716e-14	NaN	NaN	19.6085	441.081	443.651	0	1	257.513	5.79259	5.82634	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.725	278.059	102772	1.28482	1008.36	0.0224944	-0.00150095	0.00464038	595.474	864.431	0.00361171	68.8862	268.957	272.796	-0.522164	-0.266771	-0.0466231	0.588214	-2.35673e-15	3.80065e-16	0.588214	3.6533	55.7006	207.062	-4.54615	NaN	0.160524	0.219297	97.395	0.0219005	3.63364	0.018148	1	3.21972	1	3	6	10	20	70	-0.0326408	1.01428	-3.73602	1.0251	-0.825054	1.105	0.407185	1.105	-0.0183988	1.105	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	811111099	899999999	899999999	89999	89999	89	89	16	31	1	7	6	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.222027	0.134596	0.0819701	0.0311613	0.00109519	12.7671	NaN	NaN	-0.00288372	0.000407185	-0.0183988	NaN	NaN	10.85	441.08	5.79257	-0.41808	96.5731	181
DATA	2022-12-13T003000_smart3-00557.ghg	2022-12-13	01:00:00	347.0416	0	18000	18000	-0.0323718	1	NaN	-19.4778	1	NaN	7.23621	1	NaN	-1.17722	1	NaN	0.161371	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.66884e-11	7.26941e-13	NaN	NaN	19.6229	441.511	444.025	0	1	251.633	5.66169	5.69393	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.709	278.079	102754	1.28457	1008.29	0.0224997	0.0104569	0.00453443	581.919	865.602	0.00352991	67.2271	283.683	272.48	-0.633093	-0.249594	-0.0176342	0.680746	-3.89614e-15	2.88889e-15	0.680746	3.47908	63.6106	201.517	-1.48437	NaN	0.158746	0.277601	18.2497	0.116879	-2.69172	0.0947311	1	3.7331	2	3	7	13	27	112	-0.031827	1.01712	-18.4867	1.03356	6.83137	1.14259	-0.163919	1.14259	0.152343	1.14259	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800010099	899999999	899999999	89999	89999	89	89	17	11	0	21	1	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.260694	0.176599	0.117909	0.026927	0.00176528	8.91472	NaN	NaN	-0.014273	-0.000163919	0.152343	NaN	NaN	10.8318	441.511	5.66169	-0.733338	96.5635	160
DATA	2022-12-13T010000_smart3-00557.ghg	2022-12-13	01:30:00	347.0624	0	18000	18000	-0.0604137	0	NaN	-20.3921	0	NaN	9.79475	0	NaN	-0.606653	0	NaN	0.218398	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.81607e-11	-1.24616e-12	NaN	NaN	19.5658	440.11	442.582	0	1	248.39	5.58723	5.61862	0.4	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.562	277.931	102727	1.28495	1008.25	0.0224938	0.0141522	0.00447599	574.114	856.734	0.00348339	67.0119	282.62	272.296	-0.70865	-0.33891	-0.0164831	0.785695	-1.74934e-14	-5.01694e-15	0.785695	4.14508	60.8117	205.559	-1.20209	NaN	0.216832	0.281622	44.4127	0.0480268	-2.08194	0.0725913	0	29.2655	-4.44116	10.0459	25.0157	38.1506	53.5067	80.1629	-0.0595701	1.01416	-19.3526	1.02727	9.2864	1.11678	0.362905	1.11678	0.207063	1.11678	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810000199	899999999	899999999	89999	89999	89	89	6	9	1	11	0	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.276627	0.169807	0.116811	0.0213892	0.00112659	14.5395	NaN	NaN	-0.0149378	0.000362905	0.207063	NaN	NaN	10.81	440.109	5.58721	-0.918618	96.5497	227
DATA	2022-12-13T013000_smart3-00557.ghg	2022-12-13	02:00:00	347.0833	0	18000	18000	-0.0190027	1	NaN	-8.48048	1	NaN	0.944007	2	NaN	-0.453321	2	NaN	0.021045	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.09384e-10	1.3761e-12	NaN	NaN	19.5645	439.859	442.307	0	1	246.13	5.53362	5.56441	0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.355	277.735	102706	1.28562	1008.21	0.0224825	0.00136372	0.00443527	568.489	845.061	0.0034499	67.2719	276.572	272.161	-0.530961	-0.390856	-0.0203948	0.659624	1.73442e-14	5.59093e-15	0.659624	2.81342	49.1646	216.358	-1.7718	NaN	0.121577	0.157735	18.8218	0.113326	-8.98349	0.0538149	1	5.67716	3	5	11	20	42	177	-0.018683	1.01711	-8.16075	1.03338	1.05016	1.1416	-0.00148366	1.1416	0.0234116	1.1416	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	5	5	0	9	1	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.143302	0.0912606	0.0809075	0.0189119	0.000678016	7.93045	NaN	NaN	-0.00629599	-0.00000148366	0.0234116	NaN	NaN	10.7864	439.859	5.53361	-1.05232	96.536	082
DATA	2022-12-13T143000_smart3-00557.ghg	2022-12-13	15:00:00	347.6249	1	18000	18000	-0.137515	1	NaN	33.3771	1	NaN	19.2887	0	NaN	-2.45526	1	NaN	0.432531	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.78361e-10	-1.7921e-12	NaN	NaN	19.1389	440.296	442.252	0	0	192.301	4.42393	4.44359	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	282.705	283.862	102586	1.25694	1007.72	0.0230052	0.028028	0.00346527	453.958	1283.89	0.00275691	35.358	829.933	269.128	-1.31617	-0.434362	-0.186313	1.39846	1.32301e-14	-9.31925e-15	1.39846	6.70395	67.0876	198.264	-7.6561	NaN	0.330764	0.991857	-96.2147	-0.0221692	1.7304	-0.0796668	0	27.7316	-4.20837	9.51935	23.7045	36.1509	50.7022	75.9611	-0.135742	1.01306	33.6355	1.02379	16.8037	1.09543	-4.03715	1.09543	0.376808	1.09543	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001199	899999999	899999999	89999	89999	89	89	9	20	1	9	19	39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.15763	0.515113	0.310975	0.0497195	0.000701097	45.841	NaN	NaN	0.0265549	-0.00403715	0.376808	NaN	NaN	0	440.296	4.42384	-4.09043	95.8373	031
DATA	2022-12-13T150000_smart3-00557.ghg	2022-12-13	15:30:00	347.6457	1	18000	18000	-0.135737	0	NaN	16.1626	0	NaN	33.0566	0	NaN	0.593496	0	NaN	0.741564	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.69607e-10	-1.8058e-12	NaN	NaN	19.1985	442.287	444.38	-0.4	0	204.406	4.70903	4.73131	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	282.793	284.285	102595	1.25504	1007.88	0.0230376	0.0480533	0.0036834	483.254	1320.57	0.0029349	36.5944	837.314	269.963	-1.29263	-0.2252	-0.178266	1.32415	-6.91648e-15	-8.83436e-15	1.32415	4.63016	76.0254	189.883	-7.737	NaN	0.328868	0.658166	-195.316	-0.0109208	0.488939	-0.038853	0	29.3793	-4.45842	10.085	25.113	38.2989	53.7147	80.4745	-0.133966	1.01322	17.5595	1.02367	29.685	1.09454	-0.545843	1.09454	0.665927	1.09454	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001099	899999999	899999999	89999	89999	89	89	2	8	0	25	40	56	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.644786	0.405434	0.266112	0.0302001	0.000948564	28.5087	NaN	NaN	0.0138818	-0.000545843	0.665927	NaN	NaN	10.6546	442.284	4.70899	-3.25231	96.0267	215
DATA	2022-12-13T153000_smart3-00557.ghg	2022-12-13	16:00:00	347.6665	1	18000	18000	-0.0259478	1	NaN	-3.5083	1	NaN	20.2181	1	NaN	0.232664	2	NaN	0.453184	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.29501e-10	-2.53167e-12	NaN	NaN	19.2547	442.079	444.246	0	1	212.403	4.87666	4.90056	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	282.489	283.425	102633	1.25922	1007.96	0.0229595	0.0293663	0.0038275	500.639	1247.04	0.00303956	40.1463	746.397	270.438	-0.908052	-0.192512	-0.110061	0.934736	-6.27395e-15	-1.19192e-14	0.934736	3.80689	72.8314	191.97	-6.76201	NaN	0.143548	0.286107	74.8516	0.0284964	-0.173522	0.0192554	1	8.36324	4	7	15	26	53	195	-0.0256214	1.01274	-2.35623	1.02472	18.261	1.10684	0.198823	1.10684	0.409315	1.10684	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001199	899999999	899999999	89999	89999	89	89	6	15	1	30	27	60	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.322477	0.141871	0.107867	0.0100111	0.00173715	23.4225	NaN	NaN	-0.0018564	0.000198823	0.409315	NaN	NaN	11.8337	442.079	4.87654	-2.77717	96.1511	203
DATA	2022-12-13T160000_smart3-00557.ghg	2022-12-13	16:30:00	347.6873	1	18000	18000	-0.0149982	1	NaN	-4.2018	1	NaN	10.574	1	NaN	-1.24542	1	NaN	0.236979	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.8422e-11	-4.22528e-13	NaN	NaN	19.3731	444.373	446.555	-0.1	0	213.046	4.88679	4.91078	-0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	282.4	283.277	102677	1.26042	1007.96	0.0229376	0.0153562	0.0038391	501.895	1234.76	0.00304589	40.647	732.869	270.472	-0.624918	-0.264751	-0.0876049	0.684318	-3.08041e-15	-1.98327e-15	0.684318	2.43596	61.4925	202.96	-7.35507	NaN	0.109084	0.161484	27.4337	0.077751	-0.397372	0.0303191	1	7.41265	3	7	14	25	53	215	-0.0147724	1.01529	-3.53349	1.0292	9.45932	1.12411	-1.0004	1.12411	0.211998	1.12411	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	2	10	0	46	4	39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.161231	0.100131	0.0616057	0.00796072	0.00300373	17.0277	NaN	NaN	-0.00278129	-0.0010004	0.211998	NaN	NaN	11.36	444.373	4.88673	-2.74241	96.2276	085
