DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	064
DATA	2022-12-28T233000_smart3-00557.ghg	2022-12-29	00:00:00	363	0	18000	18000	-0.0318943	1	NaN	-1.01563	1	NaN	1.889	1	NaN	-0.138566	2	NaN	0.0421272	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.17284e-10	-1.62874e-12	NaN	NaN	19.6826	439.232	441.928	0	1	273.337	6.09971	6.13715	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.356	278.111	103614	1.29495	1008.53	0.0223157	0.00272984	0.00492553	632.184	867.576	0.00380364	72.8678	235.392	273.62	1.16604	-0.703267	-0.0908759	1.36473	9.65698e-15	-5.95874e-15	1.36473	4.00836	300.31	328.905	-3.81808	NaN	0.156939	0.316926	340.215	0.00626956	-0.537653	0.00495522	1	13.552	6	12	23	40	78	272	-0.0315236	1.01176	-0.894306	1.0242	1.7279	1.1064	-0.0922232	1.1064	0.0385343	1.1064	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001099	899999999	899999999	89999	89999	89	89	6	5	0	18	26	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.345338	0.18323	0.105284	0.00286851	0.00179691	2.90828	NaN	NaN	-0.000684769	-0.0000922232	0.0385343	NaN	NaN	11.0636	439.232	6.09971	0.406448	92.2742	072
DATA	2022-12-29T000000_smart3-00557.ghg	2022-12-29	00:30:00	363.0208	0	18000	18000	-0.0419899	0	NaN	0.614911	0	NaN	2.76603	0	NaN	-2.86548	0	NaN	0.0616774	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.81441e-11	-9.30126e-13	NaN	NaN	19.7404	440.358	443.021	0	0	269.445	6.01062	6.04696	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.232	277.968	103599	1.29548	1008.48	0.0223074	0.0039967	0.00485539	622.86	858.905	0.00374796	72.5179	236.046	273.415	1.13719	-0.715292	-0.0785489	1.34574	2.17621e-14	-3.45201e-15	1.34574	3.82431	301.778	327.83	-3.34617	NaN	0.180035	0.313699	-848.217	-0.00251469	0.222308	-0.00261432	1	11.1331	5	10	18	32	61	204	-0.041444	1.01317	0.74491	1.0237	2.49265	1.09479	-2.67272	1.09479	0.0555817	1.09479	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800011099	899999999	899999999	89999	89999	89	89	5	12	0	39	15	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.335549	0.188069	0.103781	0.00420597	0.0170359	1.04601	NaN	NaN	0.000570174	-0.00267272	0.0555817	NaN	NaN	11.06	440.358	6.01062	0.201429	92.2741	194
DATA	2022-12-29T003000_smart3-00557.ghg	2022-12-29	01:00:00	363.0416	0	18000	18000	0.0192489	0	NaN	-0.696663	0	NaN	0.226084	2	NaN	-0.445602	0	NaN	0.0050409	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.13761e-10	1.55767e-12	NaN	NaN	19.8022	441.66	444.348	0	0	271.142	6.04744	6.08423	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.13	277.893	103589	1.29568	1008.5	0.0223036	0.000326651	0.00488597	626.616	854.47	0.00377097	73.3338	227.855	273.498	0.847279	-0.392974	-0.00810775	0.934011	1.60126e-14	5.74486e-15	0.934011	2.64695	293.904	335.118	-0.497367	NaN	0.121886	0.14433	232.305	0.00918191	-3.08144	0.00437417	1	11.1766	5	10	19	33	66	229	0.0190144	1.01233	-0.668965	1.02365	0.225061	1.10213	-0.371859	1.10213	0.00501811	1.10213	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	5	0	13	9	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.143657	0.0979509	0.0470514	0.00259643	0.000418423	0.761214	NaN	NaN	-0.000511953	-0.000371859	0.00501811	NaN	NaN	11.0308	441.661	6.04744	0.284454	92.255	156
DATA	2022-12-29T010000_smart3-00557.ghg	2022-12-29	01:30:00	363.0624	0	18000	18000	-0.0189747	1	NaN	-0.689752	1	NaN	3.13781	1	NaN	-0.610818	1	NaN	0.0699568	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.43404e-11	-8.72981e-13	NaN	NaN	19.796	441.393	444.052	0	0	268.595	5.98889	6.02497	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.057	277.807	103587	1.29609	1008.46	0.0222971	0.0045332	0.00484008	620.537	849.343	0.00373438	73.0609	228.806	273.363	0.977925	-0.535268	-0.0334354	1.11533	4.62452e-15	-3.25018e-15	1.11533	2.89571	296.565	331.306	-1.71787	NaN	0.120996	0.200578	229.524	0.00929315	-0.21982	0.00436142	1	14.6183	6	13	25	44	86	301	-0.0187506	1.01195	-0.511738	1.02372	2.84733	1.10345	-0.547462	1.10345	0.0634807	1.10345	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800011099	899999999	899999999	89999	89999	89	89	7	1	0	31	14	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.193959	0.138931	0.0682663	0.00311439	0.000323788	3.99772	NaN	NaN	-0.00039152	-0.000547462	0.0634807	NaN	NaN	11.0269	441.394	5.9889	0.149686	92.2457	128
DATA	2022-12-29T013000_smart3-00557.ghg	2022-12-29	02:00:00	363.0833	0	18000	18000	0.0231429	0	NaN	-1.82781	1	NaN	0.342357	1	NaN	-2.46829	1	NaN	0.00763258	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.44784e-10	1.94515e-12	NaN	NaN	19.8415	442.39	445.035	0	0	266.567	5.94343	5.97896	-0.4	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.026	277.779	103581	1.29617	1008.44	0.0222962	0.000494591	0.00480354	615.79	847.661	0.00370596	72.6459	231.87	273.258	0.9277	-0.577728	-0.0430398	1.09373	1.31389e-14	7.29702e-15	1.09373	2.71077	301.363	328.087	-2.25525	NaN	0.133622	0.163422	116.652	0.0182852	-5.33889	0.0104651	1	12.0641	5	11	21	37	74	266	0.0228585	1.01244	-1.76617	1.02483	0.361407	1.10821	-2.14019	1.10821	0.00805727	1.10821	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001199	899999999	899999999	89999	89999	89	89	1	2	0	18	49	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.160457	0.106025	0.0603625	0.00491011	0.0310371	0.548638	NaN	NaN	-0.00135121	-0.00214019	0.00805727	NaN	NaN	11.02	442.386	5.94342	0.0441339	92.2431	166
DATA	2022-12-29T020000_smart3-00557.ghg	2022-12-29	02:30:00	363.1041	0	18000	18000	-0.0280746	0	NaN	-2.67201	0	NaN	1.31128	1	NaN	-1.12173	0	NaN	0.0292279	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.49042e-11	-7.36663e-13	NaN	NaN	19.8383	442.089	444.727	0	0	266.176	5.93163	5.96702	-0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	276.871	277.566	103555	1.29684	1008.43	0.0222846	0.00189397	0.00479649	614.414	835.107	0.00369859	73.573	220.693	273.227	1.10541	-0.682108	-0.0664331	1.30062	-1.51681e-14	-2.76758e-15	1.30062	3.71822	299.39	328.323	-2.92782	NaN	0.147134	0.254622	106.514	0.0200255	-2.03772	0.0138865	1	13.446	6	12	23	41	83	301	-0.0277306	1.0124	-2.53876	1.02551	1.2513	1.11196	-0.889081	1.11196	0.0278911	1.11196	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800011099	899999999	899999999	89999	89999	89	89	6	5	0	23	16	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.293462	0.131225	0.0845555	0.00346509	0.00121775	0.558782	NaN	NaN	-0.00194128	-0.000889081	0.0278911	NaN	NaN	11.0136	442.089	5.93163	0.0133124	92.213	026
DATA	2022-12-29T023000_smart3-00557.ghg	2022-12-29	03:00:00	363.1249	0	18000	18000	-0.0198557	1	NaN	0.765488	2	NaN	-0.0344804	2	NaN	-3.06914	1	NaN	-0.000768477	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.58063e-11	-3.47189e-13	NaN	NaN	19.8536	442.329	444.977	0	0	267.104	5.95094	5.98657	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	276.754	277.457	103538	1.29713	1008.44	0.0222795	-0.0000497973	0.00481322	616.315	828.749	0.00371066	74.3669	212.434	273.269	1.09953	-0.656857	-0.0226103	1.28099	1.14928e-14	-1.29983e-15	1.28099	3.47439	300.53	329.146	-1.01136	NaN	0.123723	0.252174	-221.039	-0.00964989	-22.2007	-0.00472994	1	18.0946	8	16	29	50	94	302	-0.0195944	1.01334	0.746125	1.02362	-0.0544332	1.09405	-2.84327	1.09405	-0.00121317	1.09405	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001099	899999999	899999999	89999	89999	89	89	2	9	2	19	52	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.287686	0.14012	0.0765423	0.00497001	0.024678	0.498096	NaN	NaN	0.000570398	-0.00284327	-0.00121317	NaN	NaN	11.01	442.327	5.95093	0.0558502	92.1839	114
DATA	2022-12-29T030000_smart3-00557.ghg	2022-12-29	03:30:00	363.1458	0	18000	18000	-0.0197119	1	NaN	0.353432	2	NaN	3.13259	1	NaN	3.14278	1	NaN	0.0698066	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.01198e-10	-1.35707e-12	NaN	NaN	19.8627	442.341	444.98	0	1	266.36	5.93181	5.9672	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	276.614	277.297	103523	1.2977	1008.42	0.0222699	0.00452347	0.0047998	614.243	819.517	0.0036987	74.9519	205.274	273.223	1.02602	-0.602484	-0.053556	1.19104	2.84091e-14	-5.09488e-15	1.19104	3.28649	299.424	329.578	-2.57721	NaN	0.123247	0.236829	-473.19	-0.00450771	0.112824	-0.00219135	1	16.2372	7	14	27	46	88	289	-0.0194471	1.01361	0.508392	1.02355	2.83816	1.09309	2.82919	1.09309	0.0632456	1.09309	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001099	899999999	899999999	89999	89999	89	89	4	12	0	10	36	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.258759	0.143445	0.0714551	0.00488233	0.0305909	1.17579	NaN	NaN	0.000388492	0.00282919	0.0632456	NaN	NaN	11.0198	442.338	5.93181	0.00945133	92.1577	093
DATA	2022-12-29T033000_smart3-00557.ghg	2022-12-29	04:00:00	363.1666	0	18000	18000	0.0128211	1	NaN	-2.76234	1	NaN	1.43601	1	NaN	-1.45843	1	NaN	0.031997	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.92168e-12	6.54442e-14	NaN	NaN	19.8162	441.209	443.812	0	0	263.498	5.86681	5.90144	0.4	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	276.513	277.201	103509	1.29801	1008.39	0.0222651	0.00207341	0.00474824	607.434	814	0.00365809	74.6233	206.566	273.069	0.985682	-0.527586	-0.0323614	1.11846	-2.45838e-14	2.48367e-16	1.11846	2.98656	297.101	331.842	-1.65801	NaN	0.0993858	0.176984	31.7438	0.0671943	-1.92363	0.0212348	1	17.9316	8	16	33	61	130	536	0.012638	1.01449	-2.61081	1.0297	1.34376	1.12938	-1.17028	1.12938	0.0299416	1.12938	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001099	899999999	899999999	89999	89999	89	89	3	6	1	17	27	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.231629	0.0763081	0.0460317	0.00325287	0.00187542	3.03378	NaN	NaN	-0.00199467	-0.00117028	0.0299416	NaN	NaN	11.0107	441.209	5.86683	-0.144061	92.1591	036
